label,md5,sha1,sha256,size,type,mimetype,name,crc32,sha512,ssdeep,path,score,category,duration,started,ended,added,cuckoo_id,cuckoo_ver,route,machine,platform,manager,signatures_count,signatures_max_sev,processes_count,generic_count,calls_count,dns_count,http_count,https_count,tls_count,hosts_count,domains_count,pcap_sha256,sorted_pcap_sha256,irma_status,irma_scan_date,irma_probes_total,irma_probes_finished,irma_detected_count,irma_av_total,vt_positives,vt_total,vt_scan_date,vt_detected_count,snort_alerts,suricata_alerts,dropped_count,strings_count,misp_count,intelmq_count,vt_md5,vt_sha1,vt_sha256,vt_scan_id,vt_resource,vt_response_code,vt_permalink,vt_verbose_msg,vt_engines_total,vt_engines_detected,vt_engines_undetected,vt_detection_ratio,vt_results_unique_count,vt_updates_latest,vt_updates_earliest
benign,d212a34eb5423a016cfadefeb9cf07c9,4a402b46cf41ebee6db8f381a831babbb8e92e9a,57cc203fd13d683397a4d0246739c0908c512f355d4bfa493e812bc4ff467f5f,21236,"Google Chrome extension, version 3",application/x-chrome-extension,extension_1_0_0_0 (10).crx,EB99B543,0d6f57517eef40c91b60f6ac0b7910c53e6498dd0644b5f862dfcec4befda806c1de0fce2a26cacbe17c4ceb26e619e1b13d1ee3dc5ccd3fdc9f1ad7c6e286d1,,/srv/cuckoo/cwd/storage/binaries/57cc203fd13d683397a4d0246739c0908c512f355d4bfa493e812bc4ff467f5f,0.1,file,591,1647720887,1647721479,1647710775,2869755,2.0.7,internet,win7x6419,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,b68b85b0a0a217656be418fbee784283097874c33f58317111872efdc1b14d21,1a8bd215c663ef4582d803423d05e3b9d71d44eda5f0fce2c5a4fb9e17e29df5,0,1647714280,16,16,0,System.Object[],,55,13/03/2022 16:29,0,0,0,0,73,0,0,d212a34eb5423a016cfadefeb9cf07c9,4a402b46cf41ebee6db8f381a831babbb8e92e9a,57cc203fd13d683397a4d0246739c0908c512f355d4bfa493e812bc4ff467f5f,57cc203fd13d683397a4d0246739c0908c512f355d4bfa493e812bc4ff467f5f-1647188982,57cc203fd13d683397a4d0246739c0908c512f355d4bfa493e812bc4ff467f5f,1,https://www.virustotal.com/gui/file/57cc203fd13d683397a4d0246739c0908c512f355d4bfa493e812bc4ff467f5f/detection/f-57cc203fd13d683397a4d0246739c0908c512f355d4bfa493e812bc4ff467f5f-1647188982,"Scan finished, information embedded",55,0,55,0,0,20220313,20190318
benign,d25b965487b4f8f7759f5c6f70e98f79,5673a7712028fbd8c87abe0ae0deb8ea361e2e6e,e5811a868b7b46a85a54404fdff74932ef039d5c0916f4cb024c3ddee821f7ba,28079,"Google Chrome extension, version 3",application/x-chrome-extension,extension_2_20_11_0.crx,1A824DEA,c9bea1f43e8b162273e9d44c2572bb3c0604961cab6ee7bd4e75612a1dc7e74b71781f83d8e121ff2a84b23ad1a2ad3250be2e41531955b89d27d5d448513d25,,/srv/cuckoo/cwd/storage/binaries/e5811a868b7b46a85a54404fdff74932ef039d5c0916f4cb024c3ddee821f7ba,0.1,file,672,1647744602,1647745275,1647713171,2870389,2.0.7,internet,win7x6422,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,f9f3fff3cffe4070a132b47b390fbebf5b98cde798a1dfda9a6c89d18e04b483,6d1ce3ab2cd8a5429b360d283bee9c760a0f7e624db4ce1529e24e6f95736361,0,1647738076,16,16,0,System.Object[],,57,25/03/2022 21:15,0,0,0,0,77,0,0,d25b965487b4f8f7759f5c6f70e98f79,5673a7712028fbd8c87abe0ae0deb8ea361e2e6e,e5811a868b7b46a85a54404fdff74932ef039d5c0916f4cb024c3ddee821f7ba,e5811a868b7b46a85a54404fdff74932ef039d5c0916f4cb024c3ddee821f7ba-1648242949,e5811a868b7b46a85a54404fdff74932ef039d5c0916f4cb024c3ddee821f7ba,1,https://www.virustotal.com/gui/file/e5811a868b7b46a85a54404fdff74932ef039d5c0916f4cb024c3ddee821f7ba/detection/f-e5811a868b7b46a85a54404fdff74932ef039d5c0916f4cb024c3ddee821f7ba-1648242949,"Scan finished, information embedded",57,0,57,0,0,20220325,20190318
benign,d2907dc66f10a4f86571fc7525b5bc2d,862b86988c68939f3c917336e2822490eaa9f56b,222f0c90e790a31e6e4268daecba8550d7946e44cbf958e8443886134a8317bb,91299,"Google Chrome extension, version 3",application/x-chrome-extension,extension_1_2021_1_1.crx,3224A6BA,8a28bfa8d722090953d9125bd645ba3dbc4dce7eb980fffdfd45d81bd574212af2eda53520b8f82533ef3e857cb63d2e1836ee9ddb4628559c7f88e0b6faaa5a,,/srv/cuckoo/cwd/storage/binaries/222f0c90e790a31e6e4268daecba8550d7946e44cbf958e8443886134a8317bb,0.1,file,680,1647739305,1647739985,1647712428,2870218,2.0.7,internet,win7x6417,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,a456b3229ce7f98025583a7e551517cb7709a5ff30512b1ae68ba4f6d9984295,0e3d2e808cc4bc5870537dfd278f83530b10b2bc2ff0de524757c144a9984ff8,0,1647732787,16,16,0,System.Object[],,55,13/03/2022 16:22,0,0,0,0,253,0,0,d2907dc66f10a4f86571fc7525b5bc2d,862b86988c68939f3c917336e2822490eaa9f56b,222f0c90e790a31e6e4268daecba8550d7946e44cbf958e8443886134a8317bb,222f0c90e790a31e6e4268daecba8550d7946e44cbf958e8443886134a8317bb-1647188575,222f0c90e790a31e6e4268daecba8550d7946e44cbf958e8443886134a8317bb,1,https://www.virustotal.com/gui/file/222f0c90e790a31e6e4268daecba8550d7946e44cbf958e8443886134a8317bb/detection/f-222f0c90e790a31e6e4268daecba8550d7946e44cbf958e8443886134a8317bb-1647188575,"Scan finished, information embedded",55,0,55,0,0,20220313,20190318
benign,d2d5046d50de2b9ed075c2502fb55d63,5b17ab66362837667e340dbbc836e43e3f875ba6,93a5f78c106ed0d6cfaaa0015e214cf3d0a278ab390f224d6ca5e66ff5baaefd,951961,"Google Chrome extension, version 3",application/x-chrome-extension,extension_1_0_33_0.crx,49C122E7,28a10bd313b1186280ac06c4b2e719109a02913e044b6804d04c41c15530aecad7f07ff783a270d5b28d951a0e61fa0e284ede463430e5ae75e84cd71adf6688,,/srv/cuckoo/cwd/storage/binaries/93a5f78c106ed0d6cfaaa0015e214cf3d0a278ab390f224d6ca5e66ff5baaefd,0.1,file,617,1647722472,1647723089,1647711245,2869833,2.0.7,internet,win7x643,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,e063eb9fe8a47bc480a3788de35f1ae19a72a862fe5df116dfe7c45b5d9b0289,b2b30ea9cab016be76861b531f56d0ab3fa6e37f1e83dfd9b34e5f759ad9fdd1,0,1647715890,16,16,0,System.Object[],,55,12/03/2022 15:21,0,0,0,0,2048,0,0,d2d5046d50de2b9ed075c2502fb55d63,5b17ab66362837667e340dbbc836e43e3f875ba6,93a5f78c106ed0d6cfaaa0015e214cf3d0a278ab390f224d6ca5e66ff5baaefd,93a5f78c106ed0d6cfaaa0015e214cf3d0a278ab390f224d6ca5e66ff5baaefd-1647098500,93a5f78c106ed0d6cfaaa0015e214cf3d0a278ab390f224d6ca5e66ff5baaefd,1,https://www.virustotal.com/gui/file/93a5f78c106ed0d6cfaaa0015e214cf3d0a278ab390f224d6ca5e66ff5baaefd/detection/f-93a5f78c106ed0d6cfaaa0015e214cf3d0a278ab390f224d6ca5e66ff5baaefd-1647098500,"Scan finished, information embedded",55,0,55,0,0,20220312,20190318
benign,d33c4f94f2423fb06abc0e6e53e6c0e3,a32fecea55a40836766bef6344fa6673dcfd195c,a5c983bbd9b3d87a305307a0ebb8991a3bbdfb271ee5837364f25a6cccf437a8,2810414,"Google Chrome extension, version 3",application/x-chrome-extension,extension_1_0_1_0 (5).crx,CD2DB6B2,5acde68aabb4cffa98c851f49ffa789c2beef41a1f1e3cce9b55ad902d28b6c869692eccc2fd2b156f3051aea8d725ccc404cb28289f9b0229f3488a208b6682,49152:tvq+ftEq4a8khzkeojL5tjswNHy0hXIxZuSW07Zy33IxZkT8CqIFCXq3SWS8eqIJ:pq+Eq4H4zsHMwNS0BCZ/MnCZViCXqL+L,/srv/cuckoo/cwd/storage/binaries/a5c983bbd9b3d87a305307a0ebb8991a3bbdfb271ee5837364f25a6cccf437a8,0.3,file,611,1647721529,1647722140,1647710778,2869782,2.0.7,internet,win7x6419,windows,VirtualBox,2,1,3,3,400,0,0,0,0,0,0,207eb7438e8eccfb435eddd5655abad9acce5b51347b38fa2a153685cb7aad6d,fbe14b2ac501f973a3253d4bad7ff50180cd51f5dbf2c97564a5a28cd982be2e,0,1647714942,16,16,0,System.Object[],,56,26/03/2022 13:18,0,0,0,0,2048,0,0,d33c4f94f2423fb06abc0e6e53e6c0e3,a32fecea55a40836766bef6344fa6673dcfd195c,a5c983bbd9b3d87a305307a0ebb8991a3bbdfb271ee5837364f25a6cccf437a8,a5c983bbd9b3d87a305307a0ebb8991a3bbdfb271ee5837364f25a6cccf437a8-1648300687,a5c983bbd9b3d87a305307a0ebb8991a3bbdfb271ee5837364f25a6cccf437a8,1,https://www.virustotal.com/gui/file/a5c983bbd9b3d87a305307a0ebb8991a3bbdfb271ee5837364f25a6cccf437a8/detection/f-a5c983bbd9b3d87a305307a0ebb8991a3bbdfb271ee5837364f25a6cccf437a8-1648300687,"Scan finished, information embedded",56,0,56,0,0,20220326,20190318
benign,d36d516f93e9c6027ca9742769e8fe83,fc3f135f01bd4f007e830e5d89c66c6d5e98f7b6,633a79302401026cc2818ba66a8e8130c17b16b6284f0917dbff72a5236cbe08,89072,"Google Chrome extension, version 3",application/x-chrome-extension,extension_2020_7_22_0.crx,2595E344,2ae28a14e6c21902f88e28cbeeb3635ebe1dd67a61a36db907206994e58ce5cd78f7744c65c6ff9629f572ad50861600b3cd2c7bc508dff37055d226caff269a,1536:sdqgz+it+SWbQbcUgSbcD/B9GVk2nPc9nRpI+N13vMNUVUhZGls4mNIY:iqydt+SJgCID2JPSII1AUYZGSbNIY,/srv/cuckoo/cwd/storage/binaries/633a79302401026cc2818ba66a8e8130c17b16b6284f0917dbff72a5236cbe08,,file,733,1647754809,1647755542,1647720835,2871002,2.0.7,internet,Ubuntu1904x646,linux,VirtualBox,0,,1,1,8,0,0,0,0,0,0,e15ed2d6dd2eb440b94d62c73331dfe6c8b3c6ab39d222f0f5b1f3b6fdb6d2b6,d2f0ef765d95cd73c06371ed863c07c5848fb770eadd7a689d395060fdcbc1cc,0,1647748343,16,16,0,System.Object[],,56,25/03/2022 20:27,0,0,0,0,194,0,0,d36d516f93e9c6027ca9742769e8fe83,fc3f135f01bd4f007e830e5d89c66c6d5e98f7b6,633a79302401026cc2818ba66a8e8130c17b16b6284f0917dbff72a5236cbe08,633a79302401026cc2818ba66a8e8130c17b16b6284f0917dbff72a5236cbe08-1648240047,633a79302401026cc2818ba66a8e8130c17b16b6284f0917dbff72a5236cbe08,1,https://www.virustotal.com/gui/file/633a79302401026cc2818ba66a8e8130c17b16b6284f0917dbff72a5236cbe08/detection/f-633a79302401026cc2818ba66a8e8130c17b16b6284f0917dbff72a5236cbe08-1648240047,"Scan finished, information embedded",56,0,56,0,0,20220325,20190318
benign,d4b37aee738142f328279f5c65a911ec,d5d585d0f849f2a7aabf2b9092c13c921587f102,7f1ec7c4486a4e9716f23d3c263177d47e8398584928f82b15cc294f386df7b3,269040,"Google Chrome extension, version 3",application/x-chrome-extension,extension_0_4_2_0.crx,77C9D1C1,713689981b934d45fd8e486e6ffd4cd29b60734993fbbbc36305e05ca2367cdf9470e5e9c4276c3b3b29f0844a810dc4656ed552071e166dd39ae9231baf3be2,,/srv/cuckoo/cwd/storage/binaries/7f1ec7c4486a4e9716f23d3c263177d47e8398584928f82b15cc294f386df7b3,0.1,file,675,1647726212,1647726887,1647711732,2870033,2.0.7,internet,win7x6429,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,5ed12cb95dd61c9a496fe5f4ef445aecd449166ac0a22d6b3861a1b01a60da99,e8880a48f4b648984280d8ac08920b5598378f766b842b3a9a3e01b7feb0a00e,0,1647719688,16,16,0,System.Object[],,58,01/02/2022 05:46,0,0,0,0,793,0,0,d4b37aee738142f328279f5c65a911ec,d5d585d0f849f2a7aabf2b9092c13c921587f102,7f1ec7c4486a4e9716f23d3c263177d47e8398584928f82b15cc294f386df7b3,7f1ec7c4486a4e9716f23d3c263177d47e8398584928f82b15cc294f386df7b3-1643694401,7f1ec7c4486a4e9716f23d3c263177d47e8398584928f82b15cc294f386df7b3,1,https://www.virustotal.com/gui/file/7f1ec7c4486a4e9716f23d3c263177d47e8398584928f82b15cc294f386df7b3/detection/f-7f1ec7c4486a4e9716f23d3c263177d47e8398584928f82b15cc294f386df7b3-1643694401,"Scan finished, information embedded",58,0,58,0,0,20220201,20190318
benign,d59a128a454fec9bac49e6e00c551ab1,bf268bd7e46c5f8329021bc4631f3ea76e722bfd,f9372c070d69ab36602dec4c5cef4fa1265e4020dbf1c9f2682ced4782d6f7a2,1060280,"Google Chrome extension, version 3",application/x-chrome-extension,extension_3_10_0_0.crx,6748EAC7,ac38ff28dfcfc2616f33576eaf00b3c7c7fd181ec48c6c503b2fba3561bb48eb0af6edcf9c09e1698f2d46bc81cbfd7e91452aab9b5348c0160981f217faed1a,,/srv/cuckoo/cwd/storage/binaries/f9372c070d69ab36602dec4c5cef4fa1265e4020dbf1c9f2682ced4782d6f7a2,0.1,file,649,1647757859,1647758508,1647721515,2871065,2.0.7,internet,win7x6423,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,d568d2ea00d1396b02d4154527b6eacfdb63c0a947180f7ebe3bf307aa2dbb9d,ce35ae31df54a6d3c7cee1750f264cec294441e9a77a6f1e3913327674cd185f,0,1647751310,16,16,0,System.Object[],,57,23/01/2022 05:57,0,0,0,0,1941,0,0,d59a128a454fec9bac49e6e00c551ab1,bf268bd7e46c5f8329021bc4631f3ea76e722bfd,f9372c070d69ab36602dec4c5cef4fa1265e4020dbf1c9f2682ced4782d6f7a2,f9372c070d69ab36602dec4c5cef4fa1265e4020dbf1c9f2682ced4782d6f7a2-1642917465,f9372c070d69ab36602dec4c5cef4fa1265e4020dbf1c9f2682ced4782d6f7a2,1,https://www.virustotal.com/gui/file/f9372c070d69ab36602dec4c5cef4fa1265e4020dbf1c9f2682ced4782d6f7a2/detection/f-f9372c070d69ab36602dec4c5cef4fa1265e4020dbf1c9f2682ced4782d6f7a2-1642917465,"Scan finished, information embedded",57,0,57,0,0,20220123,20190318
benign,d62e4de9f9118b6fe7cd14aab9da6850,45f227a082ac83df3533ec115ab0531355879f0a,c97667f97c4253aaf0be8562da9e565c52e369d506182de803a0293631efb8fa,18177,"Google Chrome extension, version 3",application/x-chrome-extension,extension_2_0_5_0 (2).crx,815DB932,ddec4dbce281b5ccec0afe3058041920fbe567ff514274e43e559d964bbef4351da858a1f31c822975cc352daced4e28064564b4bb6873d521a434658a29ca9a,384:4Cbtd3BXFFFok2cW6E/xCwJuvjazXLBVGiHpKw8+f1La+V1KPc6dF:thj1FFs02CwJuGhVfJKTi5np6dF,/srv/cuckoo/cwd/storage/binaries/c97667f97c4253aaf0be8562da9e565c52e369d506182de803a0293631efb8fa,0.1,file,585,1647740323,1647740908,1647712429,2870237,2.0.7,internet,win7x641,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,73ae6989b0c130f0731475b4221a39d41cc3fb01918e101be67ae0eaafbc3e13,db6a2ae8671716ca9a17b0a22302b09dc3bfc01864499ff5b0581d2ca05ab40c,0,1647733711,16,16,0,System.Object[],,57,26/03/2022 13:17,0,0,0,0,55,0,0,d62e4de9f9118b6fe7cd14aab9da6850,45f227a082ac83df3533ec115ab0531355879f0a,c97667f97c4253aaf0be8562da9e565c52e369d506182de803a0293631efb8fa,c97667f97c4253aaf0be8562da9e565c52e369d506182de803a0293631efb8fa-1648300624,c97667f97c4253aaf0be8562da9e565c52e369d506182de803a0293631efb8fa,1,https://www.virustotal.com/gui/file/c97667f97c4253aaf0be8562da9e565c52e369d506182de803a0293631efb8fa/detection/f-c97667f97c4253aaf0be8562da9e565c52e369d506182de803a0293631efb8fa-1648300624,"Scan finished, information embedded",57,0,57,0,0,20220326,20190318
benign,d66cd91ec4bf9c4dbeb213715bee2ce4,a6b1b99595aece9adda86297cb4794d6ba0634be,6c462dfa3eff47c03f388718a7cc252c3f6792d6f38959e327afd9b564c21746,174872,"Google Chrome extension, version 3",application/x-chrome-extension,extension_0_2_5_0.crx,F2B3945C,0a8439a94982a442a81384a6fd6e1cb9ea162ac31d6db3e05987d402cc7ee459f089dc926d7f1bba2c6ff16751fb9c3504717d832f6c111ba92d13902a0f3fd9,3072:rQlPAYLsvbcQBNqORt/3II6AcuflzHXUbt2sskJa7cBIlgpYcJVW8SU:CAgsvbcQBoOL/YEcufF360ss/cMgpRVf,/srv/cuckoo/cwd/storage/binaries/6c462dfa3eff47c03f388718a7cc252c3f6792d6f38959e327afd9b564c21746,0.1,file,626,1647725725,1647726351,1647711731,2870009,2.0.7,internet,win7x6412,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,cf3b69dfaa8547bdc4856af862e674126c04ca254dcef4b0a04c3f838dcb33d7,39288094813ad0aeab2efefe79f00d1e732c7f909d2acf4cff5bce2d77c46497,0,1647719152,16,16,0,System.Object[],,56,25/03/2022 16:42,0,0,0,0,275,0,0,d66cd91ec4bf9c4dbeb213715bee2ce4,a6b1b99595aece9adda86297cb4794d6ba0634be,6c462dfa3eff47c03f388718a7cc252c3f6792d6f38959e327afd9b564c21746,6c462dfa3eff47c03f388718a7cc252c3f6792d6f38959e327afd9b564c21746-1648226528,6c462dfa3eff47c03f388718a7cc252c3f6792d6f38959e327afd9b564c21746,1,https://www.virustotal.com/gui/file/6c462dfa3eff47c03f388718a7cc252c3f6792d6f38959e327afd9b564c21746/detection/f-6c462dfa3eff47c03f388718a7cc252c3f6792d6f38959e327afd9b564c21746-1648226528,"Scan finished, information embedded",56,0,56,0,0,20220325,20190318
benign,d6a8be894dad5c8dbde5a4090c4e6119,62c9c6b36a6e5d75b0d2f6de4796aa60c0c4816f,0e16a6281225633d4311dca271bfb2daea8fefbb1f51ba0423b5646cdc0a7a56,23754,"Google Chrome extension, version 3",application/x-chrome-extension,extension_0_4_0_0 (1).crx,C780A9BA,2e97fda3748469343da14c2f1a0df12c3e02904c0751a543935430b9e2c92cbab78a0a2f3bb14aef78f406ee19cc5e417efeed0693eafcfe4bef5d05fc6ec805,,/srv/cuckoo/cwd/storage/binaries/0e16a6281225633d4311dca271bfb2daea8fefbb1f51ba0423b5646cdc0a7a56,0.1,file,648,1647726132,1647726781,1647711732,2870028,2.0.7,internet,win7x643,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,df4134dd96bfc3b5c954a7e8dc99bde3790412d0b867b114cade037f05d44a90,246f645c58964b9e0bcb77db44bd2052a1e286cfc28abf4c63e794a5c062545e,0,1647719581,16,16,0,System.Object[],,57,26/03/2022 13:16,0,0,0,0,100,0,0,d6a8be894dad5c8dbde5a4090c4e6119,62c9c6b36a6e5d75b0d2f6de4796aa60c0c4816f,0e16a6281225633d4311dca271bfb2daea8fefbb1f51ba0423b5646cdc0a7a56,0e16a6281225633d4311dca271bfb2daea8fefbb1f51ba0423b5646cdc0a7a56-1648300564,0e16a6281225633d4311dca271bfb2daea8fefbb1f51ba0423b5646cdc0a7a56,1,https://www.virustotal.com/gui/file/0e16a6281225633d4311dca271bfb2daea8fefbb1f51ba0423b5646cdc0a7a56/detection/f-0e16a6281225633d4311dca271bfb2daea8fefbb1f51ba0423b5646cdc0a7a56-1648300564,"Scan finished, information embedded",57,0,57,0,0,20220326,20190318
benign,d7020ab26b6cf7c71d54eb5cf8dbe190,0b20e4dcb700f15f8de2a5c228a457205e0065bf,54854564ac381f077361af8f4d23969a2a7be14cc01e2d74eefa1bf2545d9e77,6746,"Google Chrome extension, version 3",application/x-chrome-extension,extension_0_0_10_0.crx,7A69EABF,3c9220399b483c96f0fcd5d3bed24142ebb7a6afc08166c093b111391de045d5b3d7ce895801e6b36acbf6cbe93a95f27faa7d5ab7ebd902bd85fb5f47ec9017,192:/FDeA/qSVIqR8IU5uuAveb9kUxfJDIP1WyzcWePjkt46VP:NBCqpUsuFb9kkJFyzcnQ7VP,/srv/cuckoo/cwd/storage/binaries/54854564ac381f077361af8f4d23969a2a7be14cc01e2d74eefa1bf2545d9e77,0.1,file,652,1647724466,1647725119,1647711726,2869960,2.0.7,internet,win7x6414,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,908a5bfbb24e7a22f0ca8cc152651820e38b6a6b4c33e705f212bcdd350d438d,856d7a39217fd5678b8171b0297c743305e6d09b98984085b7808603fefbdea1,0,1647717919,16,16,0,System.Object[],,56,25/03/2022 15:29,0,0,0,0,26,0,0,d7020ab26b6cf7c71d54eb5cf8dbe190,0b20e4dcb700f15f8de2a5c228a457205e0065bf,54854564ac381f077361af8f4d23969a2a7be14cc01e2d74eefa1bf2545d9e77,54854564ac381f077361af8f4d23969a2a7be14cc01e2d74eefa1bf2545d9e77-1648222143,54854564ac381f077361af8f4d23969a2a7be14cc01e2d74eefa1bf2545d9e77,1,https://www.virustotal.com/gui/file/54854564ac381f077361af8f4d23969a2a7be14cc01e2d74eefa1bf2545d9e77/detection/f-54854564ac381f077361af8f4d23969a2a7be14cc01e2d74eefa1bf2545d9e77-1648222143,"Scan finished, information embedded",56,0,56,0,0,20220325,20190318
benign,d7331c414bc6147db4d5b04d2b07e9b9,85e15cc0c68db45d7970d48cd34cec5a1b5b27f9,0dd1242f1e4c506d8250af32fa596182756d2294d516ad32071179a235181dd9,880988,"Google Chrome extension, version 3",application/x-chrome-extension,extension_0_2_0_0 (2).crx,20E5B1F7,f18e1c913e26a431232a3e3debfa26e9206ee28af661cb25bab4f9ab87e398396d120e8a0942774082c7cfd3975a8a06a6293e9d1f2baf947f13818db0e727dd,,/srv/cuckoo/cwd/storage/binaries/0dd1242f1e4c506d8250af32fa596182756d2294d516ad32071179a235181dd9,0.1,file,649,1647725095,1647725744,1647711730,2869992,2.0.7,internet,win7x647,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,3aba3d999515ba697d5bb2975486d0100e13e9a1c0412c6da49b68fca265413e,5e231adf6ceb0223685d64be3c8d42db4b0e746196419d39b6e23a6ecf051548,0,1647718545,16,16,0,System.Object[],,57,25/03/2022 16:18,0,0,0,0,1473,0,0,d7331c414bc6147db4d5b04d2b07e9b9,85e15cc0c68db45d7970d48cd34cec5a1b5b27f9,0dd1242f1e4c506d8250af32fa596182756d2294d516ad32071179a235181dd9,0dd1242f1e4c506d8250af32fa596182756d2294d516ad32071179a235181dd9-1648225105,0dd1242f1e4c506d8250af32fa596182756d2294d516ad32071179a235181dd9,1,https://www.virustotal.com/gui/file/0dd1242f1e4c506d8250af32fa596182756d2294d516ad32071179a235181dd9/detection/f-0dd1242f1e4c506d8250af32fa596182756d2294d516ad32071179a235181dd9-1648225105,"Scan finished, information embedded",57,0,57,0,0,20220325,20190318
benign,d77649441aa559ee89539e785f4efc1c,3092b54b2798dc337bb4e5d9ab4429890ee0ba0f,38dee7e6afb3a7f5dcccda063cc8a04f931a908fc3c764581bda942d05c4415c,6264468,"Google Chrome extension, version 3",application/x-chrome-extension,extension_1_0_10_0.crx,2871F9D6,b2ae8aa1618262c23afcc4f23aa715e1620a95acf44c9681a9cf2a0b8a184acaea5cb0ead3bb70aa32ef98b5ffbdc9d5e2be3cedb40a093c30c9697dbbcbd47d,,/srv/cuckoo/cwd/storage/binaries/38dee7e6afb3a7f5dcccda063cc8a04f931a908fc3c764581bda942d05c4415c,0.3,file,573,1647722184,1647722758,1647711243,2869817,2.0.7,internet,win7x6420,windows,VirtualBox,2,1,2,2,100,0,0,0,0,0,0,d9c8c640ef3ae7e6e0c22520f82f07069c6145eb9c858ad72f55e184bf58a881,9fd1f45b288a50865951c7d0803f83fffedff6f9743fc9bd8b8b93beb46b3253,0,1647715559,16,16,0,System.Object[],,58,24/02/2022 08:28,0,0,0,0,2048,0,0,d77649441aa559ee89539e785f4efc1c,3092b54b2798dc337bb4e5d9ab4429890ee0ba0f,38dee7e6afb3a7f5dcccda063cc8a04f931a908fc3c764581bda942d05c4415c,38dee7e6afb3a7f5dcccda063cc8a04f931a908fc3c764581bda942d05c4415c-1645691285,38dee7e6afb3a7f5dcccda063cc8a04f931a908fc3c764581bda942d05c4415c,1,https://www.virustotal.com/gui/file/38dee7e6afb3a7f5dcccda063cc8a04f931a908fc3c764581bda942d05c4415c/detection/f-38dee7e6afb3a7f5dcccda063cc8a04f931a908fc3c764581bda942d05c4415c-1645691285,"Scan finished, information embedded",58,0,58,0,0,20220224,20190318
benign,d77949bfceea393b6b7094869c2e9973,b1343697a8e79e561c3c831c221cb587008fd888,1a2eafd908f96d4b0df246e8efc41cad4ae4aa5d94fd4981463090e99a8eebfc,70653,"Google Chrome extension, version 3",application/x-chrome-extension,extension_9_4_0_0.crx,5C862DEB,31af9e425597d037045e4d428db5e42d35a58f4714f9a64ddde753b02530497d7bf3a5c5a21972a80541d03dca873eaeb900142fd800cca9ed738773b72438bd,,/srv/cuckoo/cwd/storage/binaries/1a2eafd908f96d4b0df246e8efc41cad4ae4aa5d94fd4981463090e99a8eebfc,0.1,file,657,1647751743,1647752400,1647720490,2870947,2.0.7,internet,win7x6425,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,3b1b16b633d2a0c65bfc6f0fe243baf5fbfa63ff2f2696fab3fcc8f575eebcf4,9ff5fce40775573a676cfdf41a840e9bd4ce5ab8cde4c859e29f892bbf632a76,0,1647745201,16,16,0,System.Object[],,56,04/03/2022 08:15,0,0,0,0,357,0,0,d77949bfceea393b6b7094869c2e9973,b1343697a8e79e561c3c831c221cb587008fd888,1a2eafd908f96d4b0df246e8efc41cad4ae4aa5d94fd4981463090e99a8eebfc,1a2eafd908f96d4b0df246e8efc41cad4ae4aa5d94fd4981463090e99a8eebfc-1646381758,1a2eafd908f96d4b0df246e8efc41cad4ae4aa5d94fd4981463090e99a8eebfc,1,https://www.virustotal.com/gui/file/1a2eafd908f96d4b0df246e8efc41cad4ae4aa5d94fd4981463090e99a8eebfc/detection/f-1a2eafd908f96d4b0df246e8efc41cad4ae4aa5d94fd4981463090e99a8eebfc-1646381758,"Scan finished, information embedded",56,0,56,0,0,20220304,20190318
