iat_cv,iat_bowley_skewness,iat_norm_mad,iat_burstiness,iat_autocorr_lag1,iat_spread_ratio,iat_clock_share,iat_entropy_norm,payload_size_mean,payload_cv,payload_repeat_ratio,upload_download_ratio,url_path_entropy,unique_path_ratio,http_post_ratio,uri_len_norm,uri_char_entropy_norm,referrer_absent_ratio,error_status_ratio,status_known_ratio,n_flows,c2_ratio,window_start_ts,label,group,family,pair
1.679616,0.665622,0.995843,0.253624,0.061597,11.581575,0.061224,0.923117,20107.4,1.738865,0.68,0.003136,5.221468,0.84,0.16,0.2915,0.738021,0.0,0.387755,0.98,50,0.0,1313054837.713536,0,ctu13-s2,benign,147.32.86.211->95.100.190.81
2.922656,0.245824,0.61728,0.490141,0.373846,108.582125,0.102041,0.821865,5067.4,3.958307,0.94,0.004131,5.603856,0.98,0.06,0.181,0.718119,0.0,0.88,1.0,50,0.0,1313055204.566598,0,ctu13-s2,benign,147.32.86.211->95.100.190.81
4.279431,0.437321,0.694742,0.621171,0.097458,65.29552,0.040816,0.757158,3592.8,4.904324,0.94,0.00556,5.563856,0.96,0.04,0.176,0.719868,0.0,0.92,1.0,50,0.0,1313055273.032394,0,ctu13-s2,benign,147.32.86.211->95.100.190.81
3.799128,0.991459,0.811241,0.583258,0.01938,686.357115,0.102041,0.862154,7584.94,3.013004,0.62,0.004258,5.563856,0.96,0.12,0.2247,0.695679,0.0,0.5,1.0,50,0.0,1313055332.562167,0,ctu13-s2,benign,147.32.86.211->95.100.190.81
2.561401,0.873762,0.865538,0.438423,-0.130281,234.002493,0.0,0.80173,2639.0,1.694272,0.0,0.004825,4.142664,0.947368,0.105263,0.216316,0.649818,0.0,0.105263,1.0,19,0.0,1313055622.863025,0,ctu13-s2,benign,147.32.86.211->95.100.190.81
4.470879,0.481157,0.963051,0.634428,-0.031296,41.360345,0.142857,0.816284,6.78,5.184301,0.94,0.0,5.603856,0.98,0.0,0.1515,0.645664,0.1,0.333333,0.06,50,0.0,1313054381.920757,0,ctu13-s2,benign,147.32.85.26->78.136.130.151
3.129751,0.947666,0.996493,0.515709,-0.05585,743.473191,0.020408,0.780825,44.24,3.914319,0.9,0.014589,5.563856,0.96,0.04,0.1549,0.665313,0.0,0.0,0.08,50,0.0,1313054388.431825,0,ctu13-s2,benign,147.32.85.26->78.136.130.151
1.958485,0.628854,0.999756,0.323978,-0.104373,14.761209,0.0,0.81363,0.0,0.0,0.941176,0.0,3.969816,0.941176,0.0,0.160588,0.635429,0.0,0.0,0.0,17,0.0,1313054542.053574,0,ctu13-s2,benign,147.32.85.26->78.136.130.151
1.085996,0.274734,0.861224,0.041226,0.073,3.622706,0.040816,0.710953,3.44,3.391165,0.96,0.0,5.213661,0.84,0.0,1.0,0.832544,0.0,0.0,0.08,50,0.0,1313054383.284141,0,ctu13-s2,benign,147.32.85.26->184.106.144.157
1.141704,0.669699,0.857174,0.066164,0.071818,6.239172,0.020408,0.940281,4.3,3.0,0.96,0.0,5.093661,0.78,0.0,1.0,0.83392,0.0,0.0,0.1,50,0.0,1313054520.488908,0,ctu13-s2,benign,147.32.85.26->184.106.144.157
0.85964,0.583167,0.521614,-0.075477,-0.359042,3.749007,0.0,0.809386,25820.8462,1.266219,0.307692,0.0,3.70044,1.0,0.0,0.965769,0.775975,0.076923,0.0,1.0,13,0.0,1313054383.479974,0,ctu13-s2,benign,147.32.85.2->209.85.148.103
1.998908,0.36965,0.828645,0.333091,0.940438,5466.55544,0.2,0.578558,863.1667,0.41522,0.0,0.020058,2.584963,1.0,0.166667,0.7475,0.846945,0.166667,0.0,1.0,6,0.0,1313054385.673775,0,ctu13-s2,benign,147.32.85.2->74.125.232.192
1.226814,0.952184,0.47708,0.101856,-0.20327,7.2738,0.4,0.69897,0.0,0.0,0.833333,0.0,0.918296,0.333333,0.0,0.206667,0.645259,0.833333,0.0,0.0,6,0.0,1313054386.016413,0,ctu13-s2,benign,147.32.84.59->128.30.2.79
3.277523,0.955499,0.991603,0.53244,0.033212,136.994985,0.020408,0.942637,98.82,2.063355,0.66,0.126428,4.858634,0.74,0.2,0.1522,0.6646,0.02,0.052632,0.38,50,0.0,1313054391.159737,0,ctu13-s2,benign,147.32.85.2->77.93.209.54
1.755745,0.995979,0.991197,0.274243,-0.280797,2718.301903,0.0,0.520654,113.7692,0.4287,0.230769,0.0,3.70044,1.0,0.0,0.168077,0.661517,0.153846,0.0,0.846154,13,0.0,1313054535.49409,0,ctu13-s2,benign,147.32.85.2->77.93.209.54
1.679459,0.999797,0.908124,0.253581,-0.404269,14878.444704,0.090909,0.507481,254.5,0.005894,0.833333,0.0,1.0,0.166667,0.0,0.0825,0.550846,0.0,1.0,1.0,12,0.0,1313054391.349682,0,ctu13-s2,benign,147.32.85.2->194.79.54.61
2.10093,0.928156,0.762642,0.355032,-0.202307,67.341619,0.1875,0.783345,93.4118,1.802776,0.882353,0.0,4.087463,1.0,0.0,1.0,0.755773,0.0,0.2,0.294118,17,0.0,1313054391.37968,0,ctu13-s2,benign,147.32.85.2->194.79.54.62
1.728684,0.994293,0.987275,0.267046,-0.499998,964.189406,0.0,0.451545,0.0,0.0,0.8,0.0,2.321928,1.0,0.0,0.219,0.737945,0.0,0.0,0.0,5,0.0,1313054391.777004,0,ctu13-s2,benign,147.32.85.2->194.79.52.199
0.747068,-0.073169,0.540858,-0.144775,-0.099688,1.414224,0.2,0.638764,39.0909,0.316228,0.818182,0.0,3.459432,1.0,0.0,1.0,0.896904,0.0,0.090909,1.0,11,0.0,1313054391.838001,0,ctu13-s2,benign,147.32.85.2->77.78.99.21
2.174315,0.979653,0.45778,0.369943,-0.216103,1306.400274,0.216216,0.703998,33.1579,0.235702,0.947368,0.0,5.195296,0.973684,0.0,1.0,0.879099,0.0,0.052632,1.0,38,0.0,1313054391.913906,0,ctu13-s2,benign,147.32.85.2->74.125.232.201
0.860674,-0.007764,0.614642,-0.074879,0.654016,2.42726,0.2,0.578558,43.0,0.0,0.833333,0.0,2.584963,1.0,0.0,0.56,0.904564,0.0,0.0,1.0,6,0.0,1313054392.217048,0,ctu13-s2,benign,147.32.85.2->77.78.99.23
0.590191,-0.485489,0.292265,-0.257711,1.0,0.908873,0.333333,0.477121,0.0,0.0,0.75,0.0,0.811278,0.5,0.0,0.53,0.770306,0.75,0.0,0.0,4,0.0,1313054394.559212,0,ctu13-s2,benign,147.32.85.7->69.63.190.10
1.41397,0.999998,0.020064,0.171489,-1.0,13795.053826,0.666667,0.276435,541.5,1.0,0.5,0.200922,0.0,0.25,1.0,0.005,0.0,1.0,0.0,0.5,4,0.0,1313054398.019616,0,ctu13-s2,benign,147.32.85.7->199.7.57.72
2.207648,0.734211,0.99569,0.37649,-0.101299,26.105876,0.0,0.914875,46.8667,2.618253,0.8,0.069638,3.773557,0.933333,0.066667,0.082333,0.5049,0.2,1.0,0.133333,15,0.0,1313054404.743988,0,ctu13-s2,benign,147.32.86.223->89.185.253.133
1.412564,0.999294,0.624291,0.171007,-1.0,1414.028386,0.333333,0.477121,103.25,0.951629,0.25,0.0,1.5,0.75,0.0,0.1325,0.691829,1.0,0.0,1.0,4,0.0,1313054405.962756,0,ctu13-s2,benign,147.32.86.223->216.218.207.140
0.476719,-0.111447,0.452238,-0.354354,-0.12693,1.057039,0.0,0.677808,164.4286,2.447008,0.571429,0.0,2.128085,0.714286,0.0,0.072857,0.527129,0.857143,0.333333,0.857143,7,0.0,1313054406.687123,0,ctu13-s2,benign,147.32.86.223->82.103.139.52
0.531529,-0.044403,0.462112,-0.305884,-0.499735,1.04518,0.0,0.451545,193.8,2.0,0.6,0.0,2.321928,1.0,0.0,0.198,0.694764,1.0,0.8,1.0,5,0.0,1313054407.299653,0,ctu13-s2,benign,147.32.85.2->195.113.232.90
1.004962,0.039236,0.999217,0.002475,-0.991542,2.226995,0.0,0.30103,14893.2,0.398262,0.4,0.0,1.521928,0.6,0.0,0.188,0.691383,0.0,0.0,1.0,5,0.0,1313054407.334817,0,ctu13-s2,benign,147.32.86.223->74.125.232.223
0.861725,0.511067,0.755472,-0.074272,-1.0,2.472231,0.333333,0.477121,477.0,1.0,0.5,0.0,1.5,0.75,0.0,0.3025,0.677097,0.0,0.0,0.5,4,0.0,1313054407.575207,0,ctu13-s2,benign,147.32.86.223->95.215.16.13
1.714426,0.958952,0.950198,0.263196,-0.110919,65.720823,0.0,0.570825,208.9231,1.602766,0.538462,0.0,3.70044,1.0,0.0,0.094231,0.584098,0.0,0.0,0.384615,13,0.0,1313054407.750512,0,ctu13-s2,benign,147.32.86.223->69.195.141.181
2.375372,0.561453,0.051201,0.407473,0.059191,0.779485,0.717949,0.240492,0.0,0.0,0.975,0.0,5.321928,1.0,0.0,0.4365,0.721362,1.0,1.0,1.0,40,0.0,1313054410.971152,0,ctu13-s2,benign,147.32.86.99->137.254.16.69
2.384803,0.271854,0.04742,0.409124,0.058288,0.536608,0.769231,0.240492,0.0,0.0,0.975,0.0,5.321928,1.0,0.0,0.4365,0.721362,1.0,0.0,0.0,40,0.0,1313054411.311856,0,ctu13-s2,benign,147.32.86.99->195.113.232.88
2.632573,0.591355,0.17158,0.449426,0.850957,493.554233,0.375,0.466234,195.8889,1.423701,0.0,0.12754,3.169925,1.0,0.111111,0.336667,0.713589,1.0,0.0,1.0,9,0.0,1313054419.286196,0,ctu13-s2,benign,147.32.86.166->74.125.232.205
4.150132,0.197668,0.855134,0.61166,-0.059332,54.218719,0.210526,0.729984,0.0,0.0,0.974359,0.0,4.823864,0.794872,0.0,0.339744,0.737814,0.0,0.888889,0.230769,39,0.0,1313054419.47202,0,ctu13-s2,benign,147.32.85.2->194.79.52.99
2.847173,0.863149,0.424363,0.480138,-0.137351,14780.753753,0.181818,0.44887,606.0833,0.677071,0.333333,0.0,2.918296,0.666667,0.0,0.369583,0.83117,1.0,0.0,1.0,12,0.0,1313054424.829388,0,ctu13-s2,benign,147.32.86.99->209.85.149.102
3.487034,-0.781469,0.980757,0.554271,-0.02443,3.415398,0.314286,0.717699,79.9167,2.367528,0.805556,0.0,5.169925,1.0,0.0,0.192917,0.643667,0.027778,0.333333,0.166667,36,0.0,1313054436.68206,0,ctu13-s2,benign,147.32.86.166->205.140.197.99
4.682943,0.768537,0.96408,0.64807,0.789832,847.751459,0.086957,0.623311,17690.3333,1.304598,0.208333,0.0,4.584963,1.0,0.0,0.269583,0.657011,0.0,0.875,1.0,24,0.0,1313054442.542628,0,ctu13-s2,benign,147.32.86.166->209.85.149.132
2.90718,0.986074,0.975324,0.488122,0.368516,828.611543,0.037037,0.694868,35.0357,3.910604,0.892857,0.0,4.807355,1.0,0.0,0.175357,0.647861,0.0,0.0,0.071429,28,0.0,1313054447.665494,0,ctu13-s2,benign,147.32.86.166->2.21.99.51
0.573001,0.293652,0.436271,-0.271455,-0.746064,1.188773,0.2,0.458146,3842.8333,0.769548,0.166667,0.0,2.251629,0.833333,0.0,0.130833,0.6262,0.5,0.333333,1.0,6,0.0,1313054449.881441,0,ctu13-s2,benign,182.178.240.32->147.32.84.2
0.872019,0.742776,0.49125,-0.068365,-1.0,3.055699,0.333333,0.477121,0.0,0.0,0.75,0.0,0.811278,0.5,0.0,0.18,0.553122,1.0,1.0,0.75,4,0.0,1313054457.385002,0,ctu13-s2,benign,147.32.86.168->91.189.90.132
0.555753,0.942745,0.054831,-0.285551,1.0,1.532271,0.666667,0.276435,430.75,0.80362,0.0,0.0,2.0,1.0,0.0,0.36875,0.826562,1.0,0.0,1.0,4,0.0,1313054458.120653,0,ctu13-s2,benign,147.32.85.26->209.85.149.102
1.491635,0.959256,0.998961,0.197314,-0.001094,65.687485,0.0,0.677317,3027.1111,1.590716,0.555556,0.0,3.169925,1.0,0.0,0.352222,0.712529,0.0,0.0,0.333333,9,0.0,1313054458.314046,0,ctu13-s2,benign,147.32.84.59->92.123.64.161
1.365144,0.966154,0.830406,0.154385,1.0,39.25584,0.333333,0.477121,296751.0,0.611752,0.0,0.0,0.0,0.25,0.0,0.145,0.651561,1.0,0.0,1.0,4,0.0,1313054458.995455,0,ctu13-s2,benign,112.96.128.138->147.32.84.2
6.354319,0.123034,0.770887,0.728051,0.010175,51.017304,0.061224,0.30867,57.5,3.3664,0.86,0.0,5.643856,1.0,0.0,0.1286,0.607609,0.02,0.0,0.12,50,0.0,1313054462.369365,0,ctu13-s2,benign,147.32.86.77->77.104.226.54
2.602881,0.999636,0.381995,0.444889,-0.181443,2974.506083,0.090909,0.562214,0.0,0.0,0.916667,0.0,3.584963,1.0,0.0,0.138333,0.640525,0.0,0.0,0.0,12,0.0,1313054476.839648,0,ctu13-s2,benign,147.32.86.77->77.104.226.54
0.70824,0.464772,0.605606,-0.170796,-1.0,1.810386,0.333333,0.477121,430.75,0.80362,0.0,0.0,2.0,1.0,0.0,0.36875,0.826562,1.0,0.0,1.0,4,0.0,1313054469.369655,0,ctu13-s2,benign,147.32.84.181->209.85.149.101
3.085822,0.624367,0.7698,0.510502,0.956637,15.678382,0.090909,0.712996,23789.3333,0.953964,0.166667,0.0,3.584963,1.0,0.0,0.375833,0.700046,0.083333,0.0,0.916667,12,0.0,1313054481.614432,0,ctu13-s2,benign,147.32.84.123->194.79.52.194
2.896847,0.616141,0.879543,0.486765,0.064868,25.504104,0.081633,0.803615,37.2,5.039743,0.94,0.0,5.643856,1.0,0.0,0.1911,0.698385,0.0,0.0,0.04,50,0.0,1313054481.90525,0,ctu13-s2,benign,147.32.84.123->194.79.52.199
5.754046,0.885715,0.851921,0.703881,0.078505,117.192274,0.040816,0.626478,111.48,1.488728,0.52,0.0,5.643856,1.0,0.0,0.1782,0.699225,0.0,0.0,0.48,50,0.0,1313054482.88983,0,ctu13-s2,benign,147.32.84.123->194.79.52.199
2.893362,0.946024,0.862426,0.486305,-0.074294,99.680178,0.081633,0.727357,85.44,2.191497,0.64,0.0,5.643856,1.0,0.0,0.1694,0.683634,0.0,0.0,0.36,50,0.0,1313054495.690221,0,ctu13-s2,benign,147.32.84.123->194.79.52.199
3.765975,0.814631,0.972062,0.580359,-0.053259,63.369041,0.040816,0.837661,44.66,3.585474,0.84,0.0,5.643856,1.0,0.0,0.1732,0.701152,0.0,0.0,0.14,50,0.0,1313054498.860804,0,ctu13-s2,benign,147.32.84.123->194.79.52.199
6.147041,0.926941,0.961353,0.720164,-0.026883,112.488462,0.020408,0.635085,87.76,3.632395,0.8,0.0,5.413661,0.9,0.0,0.1783,0.685994,0.0,0.0,0.2,50,0.0,1313054532.730771,0,ctu13-s2,benign,147.32.84.123->194.79.52.199
2.449432,0.948569,0.173594,0.420194,-0.200005,269987.811491,0.142857,0.178111,0.0,0.0,0.875,0.0,3.0,1.0,0.0,0.164375,0.708803,0.0,0.0,0.0,8,0.0,1313061388.074992,0,ctu13-s2,benign,147.32.84.123->194.79.52.199
2.431488,0.374358,0.999962,0.417162,-0.066742,459.240841,0.142857,0.673081,0.0,0.0,0.875,0.0,2.75,0.875,0.0,0.243125,0.757731,0.0,0.0,0.0,8,0.0,1313054482.854609,0,ctu13-s2,benign,147.32.84.123->194.79.52.196
4.828627,0.843754,0.99691,0.656866,-0.007645,337.137683,0.040816,0.903867,93.8,2.341549,0.82,0.0,5.483856,0.92,0.0,0.8782,0.698593,0.0,0.4,0.2,50,0.0,1313054483.417297,0,ctu13-s2,benign,147.32.84.123->194.79.54.62
2.216847,0.986668,0.82973,0.378273,-0.194374,47.926836,0.153846,0.754797,141.7857,1.341641,0.857143,0.0,3.807355,1.0,0.0,1.0,0.797011,0.0,0.0,0.357143,14,0.0,1313061375.176091,0,ctu13-s2,benign,147.32.84.123->194.79.54.62
1.797352,0.009355,0.471125,0.285038,-0.102247,5.027607,0.2,0.736452,146.5455,1.579154,0.727273,0.098583,3.027169,0.818182,0.090909,0.128182,0.626886,0.272727,0.75,0.363636,11,0.0,1313054488.517552,0,ctu13-s2,benign,108.62.142.223->147.32.84.2
0.73536,0.781599,0.506608,-0.152499,-0.219387,2.114192,0.4,0.578558,427.1667,0.06498,0.0,0.0,2.584963,1.0,0.0,1.0,0.849533,0.0,0.0,1.0,6,0.0,1313054495.946952,0,ctu13-s2,benign,147.32.84.123->69.171.229.26
0.735144,0.668953,0.433203,-0.152642,-0.219332,2.060385,0.4,0.578558,43.0,0.0,0.833333,0.0,2.584963,1.0,0.0,0.348333,0.823505,0.0,0.0,1.0,6,0.0,1313054496.46121,0,ctu13-s2,benign,147.32.84.123->194.79.52.204
0.737195,0.665021,0.432051,-0.151281,-0.216417,2.064994,0.4,0.578558,0.0,0.0,0.833333,0.0,2.584963,1.0,0.0,0.608333,0.840325,0.0,0.0,0.0,6,0.0,1313054496.543687,0,ctu13-s2,benign,147.32.84.123->195.168.10.171
3.648766,0.952887,0.914846,0.569778,-0.048781,75.882521,0.040816,0.886667,39.5,4.165271,0.9,0.0,5.333661,0.9,0.0,0.3708,0.7744,0.0,0.0,0.38,50,0.0,1313054496.639461,0,ctu13-s2,benign,147.32.84.123->194.79.52.99
5.401556,0.606359,0.9945,0.687576,-0.034932,35.03928,0.081633,0.70453,61.42,6.516223,0.94,0.0,5.548758,0.96,0.0,0.3819,0.748627,0.0,0.0,0.12,50,0.0,1313059061.016698,0,ctu13-s2,benign,147.32.84.123->194.79.52.99
4.805614,0.6361,0.921306,0.655506,-0.043797,28.897066,0.195652,0.756117,0.0,0.0,0.978723,0.0,5.384376,0.93617,0.0,0.444468,0.770566,0.0,0.0,0.0,47,0.0,1313061388.976079,0,ctu13-s2,benign,147.32.84.123->194.79.52.99
3.879816,0.614279,0.896188,0.590148,-0.055401,13.367359,0.088235,0.825913,83.5714,1.816475,0.742857,0.0,5.129283,1.0,0.0,0.232143,0.68612,0.028571,0.0,0.285714,35,0.0,1313054496.839651,0,ctu13-s2,benign,147.32.84.59->79.125.4.182
1.914223,0.976573,0.904663,0.313711,-0.182374,107.31467,0.0,0.536036,14.5385,3.464102,0.846154,0.0,3.70044,1.0,0.0,0.125385,0.596532,0.076923,0.0,0.076923,13,0.0,1313054496.862556,0,ctu13-s2,benign,147.32.86.77->193.165.171.29
1.78868,0.741119,0.999795,0.282815,0.265594,22.69573,0.076923,0.882382,1353.1429,1.287728,0.5,0.0,3.807355,1.0,0.0,0.535357,0.736247,0.0,0.0,0.5,14,0.0,1313054496.973685,0,ctu13-s2,benign,147.32.84.123->82.208.47.218
1.728757,0.99431,0.999975,0.267066,0.999999,980.472816,0.0,0.451545,0.0,0.0,0.8,19.0,2.321928,1.0,0.2,0.182,0.679903,0.0,0.0,0.0,5,0.0,1313054498.300354,0,ctu13-s2,benign,147.32.84.118->8.19.240.73
6.865472,0.892127,0.946719,0.745724,-0.020236,39.970807,0.020408,0.653327,353.46,1.810971,0.62,0.0,5.643856,1.0,0.0,0.2145,0.646978,0.0,0.28,0.5,50,0.0,1313054499.17679,0,ctu13-s2,benign,147.32.84.59->206.191.52.45
1.76134,0.925844,0.978464,0.275714,-0.261316,53.886296,0.133333,0.862827,57.375,3.872983,0.875,0.0,3.875,0.9375,0.0,0.18375,0.649533,0.0,0.9,0.625,16,0.0,1313055194.775342,0,ctu13-s2,benign,147.32.84.59->206.191.52.45
0.327351,0.028854,0.328322,-0.50676,0.159975,0.689441,0.0,0.30103,1029.2222,0.021989,0.0,0.0,3.169925,1.0,0.0,0.732778,0.836057,0.0,0.0,1.0,9,0.0,1313054513.109916,0,ctu13-s2,benign,147.32.85.40->74.125.232.195
1.33,0.934682,0.69997,0.141631,0.530774,27.192167,0.0,0.577465,0.0,0.0,0.857143,103.571429,0.0,0.142857,1.0,0.24,0.751055,0.0,0.0,1.0,7,0.0,1313054516.810682,0,ctu13-s2,benign,147.32.85.40->78.141.177.75
3.498104,0.977271,0.997619,0.555368,-0.066769,1255.148835,0.061224,0.892219,1634.7,2.686766,0.8,0.0,4.482892,0.6,0.0,0.3461,0.715423,0.0,0.75,0.72,50,0.0,1313054517.527017,0,ctu13-s2,benign,147.32.84.59->92.123.64.177
1.610604,0.583564,0.98917,0.233894,-0.335402,13.034825,0.181818,0.822462,0.0,0.0,0.916667,0.0,3.584963,1.0,0.0,0.364583,0.707198,0.0,0.0,0.0,12,0.0,1313057929.192969,0,ctu13-s2,benign,147.32.84.59->92.123.64.177
3.093132,0.499679,0.750316,0.511377,-0.090226,37.287309,0.04878,0.853431,12625.6905,2.488803,0.833333,0.0,5.392317,1.0,0.0,0.364524,0.714155,0.0,0.0,0.142857,42,0.0,1313054519.445932,0,ctu13-s2,benign,147.32.84.59->92.123.68.130
0.661443,-0.045156,3e-05,-0.203773,0.189067,1.399381,0.777778,0.296944,3092.4,1.39494,0.5,0.0,3.321928,1.0,0.0,0.198,0.674205,1.0,0.0,1.0,10,0.0,1313054521.0578,0,ctu13-s2,benign,147.32.86.134->94.100.187.196
2.342436,0.876795,0.901952,0.401634,-0.116361,82.954652,0.083333,0.905157,7439.2,3.441808,0.88,0.0,4.643856,1.0,0.0,0.3538,0.713658,0.0,0.0,0.08,25,0.0,1313054522.052348,0,ctu13-s2,benign,147.32.84.59->92.123.68.160
1.811236,0.620254,0.978439,0.288569,0.324972,38.910287,0.058824,0.920392,6168.6667,2.828459,0.833333,0.0,4.169925,1.0,0.0,0.355,0.720169,0.0,0.0,0.111111,18,0.0,1313054522.096466,0,ctu13-s2,benign,147.32.84.59->92.123.68.161
1.319086,0.906414,0.991942,0.137591,1.0,16.958849,0.333333,0.477121,0.0,0.0,0.75,0.0,2.0,1.0,0.0,0.36625,0.706725,0.0,0.0,0.0,4,0.0,1313054524.956308,0,ctu13-s2,benign,147.32.84.59->92.122.213.34
2.916375,0.840769,0.635821,0.489324,-0.018088,20.474826,0.133333,0.767402,11040.0625,2.668057,0.8125,0.0,4.0,1.0,0.0,0.37625,0.708379,0.0,0.0,0.125,16,0.0,1313054525.007196,0,ctu13-s2,benign,147.32.84.59->92.123.68.155
1.736908,0.981893,0.988364,0.269248,0.08345,137.434327,0.105263,0.689063,716.4,0.729456,0.3,0.0,4.221928,0.95,0.0,0.167,0.654215,0.05,0.0,0.75,20,0.0,1313054525.416405,0,ctu13-s2,benign,147.32.85.40->193.170.37.128
3.605064,0.278909,0.039994,0.565696,-0.094275,1.885854,0.733333,0.210674,13781.6875,1.25825,0.0625,0.0,3.875,0.9375,0.0,0.26,0.68042,0.0,0.0,1.0,16,0.0,1313054534.431853,0,ctu13-s2,benign,147.32.84.59->81.95.110.7
2.996557,0.936239,0.937947,0.499569,-0.125164,33383.775194,0.2,0.661411,68.0909,1.259916,0.454545,0.0,3.459432,1.0,0.0,0.125,0.637685,0.0,0.0,0.545455,11,0.0,1313054535.97454,0,ctu13-s2,benign,147.32.86.172->194.79.52.199
2.421603,0.23523,0.860532,0.415479,0.15629,5.210216,0.122449,0.816185,0.0,0.0,0.98,0.0,5.643856,1.0,0.0,0.1156,0.66313,0.0,0.0,0.0,50,0.0,1313054536.354545,0,ctu13-s2,benign,147.32.84.131->217.73.17.41
3.913611,0.150395,0.469398,0.592967,-0.072852,1.964694,0.2,0.572441,0.0,0.0,0.952381,0.0,4.392317,1.0,0.0,0.111905,0.662662,0.047619,0.0,0.0,21,0.0,1313054536.736414,0,ctu13-s2,benign,147.32.84.131->217.73.17.41
1.634436,0.855545,0.934592,0.240824,-0.475285,31.834058,0.0,0.60206,0.0,0.0,0.8,0.0,2.321928,1.0,0.0,0.689,0.775054,0.0,0.0,0.0,5,0.0,1313054537.335004,0,ctu13-s2,benign,147.32.86.172->194.79.54.62
1.09479,0.673948,0.928997,0.04525,-1.0,4.558767,0.333333,0.477121,0.0,0.0,0.75,0.0,2.0,1.0,0.0,0.08625,0.491869,1.0,0.0,0.0,4,0.0,1313054539.347041,0,ctu13-s2,benign,147.32.86.223->147.32.80.13
3.928011,0.780782,0.581519,0.594157,-0.012125,31.385234,0.105263,0.696421,31851.25,2.025285,0.6,0.0,3.821928,0.8,0.0,0.807,0.810618,0.15,0.0,1.0,20,0.0,1313054540.549272,0,ctu13-s2,benign,147.32.84.131->74.125.39.99
0.598646,-0.296562,0.444803,-0.251059,-1.0,1.011723,0.333333,0.477121,0.0,0.0,0.75,0.0,2.0,1.0,0.0,0.1425,0.632465,1.0,0.0,0.25,4,0.0,1313054540.936639,0,ctu13-s2,benign,90.183.39.17->147.32.84.130
3.077342,0.522215,0.978941,0.509484,0.026952,678.196423,0.102041,0.737268,54.56,3.388577,0.86,0.0,5.188758,0.78,0.0,0.1364,0.59141,0.02,0.636364,0.22,50,0.0,1313054541.813225,0,ctu13-s2,benign,147.32.85.40->193.170.37.138
1.682432,0.95898,0.971584,0.254408,-0.402068,151.758774,0.333333,0.728307,24.0,3.0,0.8,0.0,3.321928,1.0,0.0,0.154,0.649485,0.0,1.0,0.4,10,0.0,1313054683.094236,0,ctu13-s2,benign,147.32.85.40->193.170.37.138
4.671919,0.871047,0.997796,0.647386,-0.044836,128.249828,0.0,0.790736,4896.6129,1.087858,0.451613,0.0,4.954196,1.0,0.0,0.484032,0.76819,0.032258,0.0,1.0,31,0.0,1313054543.83837,0,ctu13-s2,benign,147.32.84.59->81.95.110.8
2.367389,0.743558,0.951011,0.406068,-0.396111,16.339444,0.111111,0.728307,108.7,1.674808,0.6,0.094804,3.321928,1.0,0.1,1.0,0.822698,0.3,0.1,1.0,10,0.0,1313054545.661749,0,ctu13-s2,benign,147.32.86.84->74.125.232.207
3.894091,0.949107,0.994264,0.591344,-0.050728,158.179122,0.0,0.854426,32.2093,5.717772,0.930233,0.0,4.63849,0.72093,0.0,0.175581,0.634046,0.0,0.947368,0.44186,43,0.0,1313054547.648652,0,ctu13-s2,benign,147.32.86.110->2.21.96.244
2.569137,0.928711,0.921138,0.43964,-0.171319,1134.805108,0.0,0.752575,473.0,0.704313,0.0,0.0,3.169925,1.0,0.0,0.365,0.83076,1.0,0.0,1.0,9,0.0,1313054548.240881,0,ctu13-s2,benign,147.32.86.84->209.85.149.138
3.920644,0.925624,0.905618,0.593549,-0.023969,53.890337,0.020408,0.574462,8.7,7.0,0.96,0.0,5.643856,1.0,0.0,0.1228,0.614828,0.02,0.0,0.02,50,0.0,1313054548.259352,0,ctu13-s2,benign,147.32.86.111->77.104.226.16
4.120994,0.936004,0.962519,0.609451,-0.023095,202.215247,0.057143,0.68526,0.0,0.0,0.972222,0.0,5.169925,1.0,0.0,0.117778,0.612509,0.083333,0.0,0.0,36,0.0,1313054549.303022,0,ctu13-s2,benign,147.32.86.111->77.104.226.16
1.537754,0.999789,0.695857,0.211901,-0.078643,6201.295641,0.2,0.578558,39339.8333,1.56481,0.0,0.0,2.584963,1.0,0.0,0.223333,0.700062,0.0,0.0,1.0,6,0.0,1313054548.612056,0,ctu13-s2,benign,147.32.86.111->74.125.232.223
1.03121,-0.627174,0.782102,0.015365,0.526833,2.529038,0.2,0.578558,43.0,0.0,0.833333,0.0,0.0,0.166667,0.0,0.005,0.0,1.0,0.0,1.0,6,0.0,1313054548.964589,0,ctu13-s2,benign,147.32.86.110->66.235.138.44
5.395274,0.90098,0.998777,0.687269,0.135658,3519.510662,0.040816,0.756646,0.0,0.0,0.98,0.0,5.643856,1.0,0.0,0.2522,0.765172,0.0,1.0,0.04,50,0.0,1313054556.216877,0,ctu13-s2,benign,147.32.85.30->80.239.149.32
5.127331,0.852563,0.917904,0.673594,0.366244,79.466172,0.020408,0.571822,56.4,7.0,0.96,0.0,5.643856,1.0,0.0,0.2525,0.762757,0.0,0.0,0.02,50,0.0,1313055688.055071,0,ctu13-s2,benign,147.32.85.30->80.239.149.32
1.958055,0.14807,0.608128,0.32388,-0.125175,2.951316,0.142857,0.811968,0.0,0.0,0.972222,0.0,5.169925,1.0,0.0,0.247361,0.764414,0.0,0.0,0.0,36,0.0,1313056024.95754,0,ctu13-s2,benign,147.32.85.30->80.239.149.32
